cds,ad,media_voto,numero_superamenti
[E3101Q] INFORMATICA,[E3101Q124] SISTEMI EMBEDDED,26.307692307692307,13
[E3101Q] INFORMATICA,[E3101Q111] LINGUAGGI E COMPUTABILITA',26.21030042918455,233
[E3101Q] INFORMATICA,[E3101Q127] PROBABILITA' E STATISTICA PER L'INFORMATICA,26.1123595505618,178
[E3101Q] INFORMATICA,[E3101Q103] BASI DI DATI,26.025751072961373,233
[E3101Q] INFORMATICA,[E3101Q112] SISTEMI DISTRIBUITI,25.901960784313726,204
[E3101Q] INFORMATICA,[E3101Q130] FISICA,25.79047619047619,105
[E3101Q] INFORMATICA,[E3101Q108] LINGUAGGI DI PROGRAMMAZIONE,25.689839572192515,187
[E3101Q] INFORMATICA,[E3101Q118] ELABORAZIONE DELLE IMMAGINI,25.392857142857142,28
[E3101Q] INFORMATICA,[E3101Q106] PROGRAMMAZIONE 2,25.148471615720524,229
[E3101Q] INFORMATICA,[E3101Q126] TRATTAMENTO E CODIFICA DI DATI MULTIMEDIALI,25,30
[E3101Q] INFORMATICA,[E3101Q119] INGEGNERIA DEL SOFTWARE,24.22222222222222,27
[E3101Q] INFORMATICA,[E3101Q110] RETI E SISTEMI OPERATIVI,24.085308056872037,211
[E3101Q] INFORMATICA,[E3101Q115] COMPLEMENTI DI BASI DI DATI,23.95744680851064,47
[E3101Q] INFORMATICA,[E3101Q128] RICERCA OPERATIVA E PIANIFICAZIONE DELLE RISORSE,23.622754491017965,167
[E3101Q] INFORMATICA,[E3101Q102] FONDAMENTI DELL'INFORMATICA,23.58,250
[E3101Q] INFORMATICA,[E3501Q003] ALGEBRA I,22,1
[E3101Q] INFORMATICA,[E3101Q129] METODI ALGEBRICI PER L'INFORMATICA,21.914285714285715,35
[E3101Q] INFORMATICA,[E3101Q104] ARCHITETTURA DEGLI ELABORATORI,21.6,105
[E3101Q] INFORMATICA,[E3101Q101] COMPLEMENTI DI MATEMATICA,20.864864864864863,74
[E3101Q] INFORMATICA,[E3101Q100] ANALISI MATEMATICA,20.649006622516556,151
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q086] STATISTICA,28.75,12
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q087] CHIMICA DELLE ACQUE,28.2,10
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E1301Q015] FISIOLOGIA GENERALE,28,1
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E0201Q068] GENETICA,27.5,2
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q083] ANALISI CHIMICHE AMBIENTALI,27.355555555555554,45
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q075] MICROBIOLOGIA E BIOCHIMICA,27.085106382978722,47
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3401Q046] GEORISORSE,27,2
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E1301Q061] ECOFISIOLOGIA VEGETALE,27,16
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q076] ECOLOGIA,26.96875,32
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q084] GESTIONE DI BASE DATI,26.733333333333334,15
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q073] FISICA APPLICATA,26.727272727272727,11
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q072] PRINCIPI DI DIRITTO AMBIENTALE,26.547619047619047,42
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q090] GEOGRAFIA FISICA E SISTEMI INFORMATIVI TERRITORIALI,26.380281690140844,71
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q074] CHIMICA ORGANICA,26.361702127659573,47
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q082] FISIOLOGIA VEGETALE,26.24137931034483,29
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q079] GEOPEDOLOGIA,26.175,40
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q092] CHIMICA FISICA,26.08695652173913,23
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q069] BOTANICA,25.75438596491228,57
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q088] BIOLOGIA ANIMALE E CELLULARE,25.42,50
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q106] CHIMICA ANALITICA,25.307692307692307,26
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q066] FISICA GENERALE,25.14814814814815,54
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q091] FISICA TERRESTRE,24.586206896551722,29
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q040] MATEMATICA II,24.135135135135137,37
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q107] PRINCIPI DI SCIENZE DELLA TERRA,24.025316455696203,79
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q001] MATEMATICA I,23.16,25
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E1301Q060] SISTEMATICA VEGETALE,22.833333333333332,6
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q067] CHIMICA GENERALE ED INORGANICA,22.44736842105263,38
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3401Q053] INTRODUZIONE ALLA GEOGRAFIA DEGLI OCEANI,22,3
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E0201Q069] MICROBIOLOGIA INDUSTRIALE,21,1
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E0201Q055] COMPOSTI ORGANICI DI INTERESSE MERCEOLOGICO,18,1
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q016] LABORATORIO DI INTEGRAZIONE II,,66
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q008] LABORATORIO DI INTEGRAZIONE I,,59
[E3301M] ECONOMIA E COMMERCIO,[E2004P025] PSICOLOGIA ECONOMICA E DEL LAVORO,30,1
[E3301M] ECONOMIA E COMMERCIO,[E1802M117] BILANCIO E ANALISI ECONOMICO FINANZIARIA,30,1
[E3301M] ECONOMIA E COMMERCIO,[E3301M156] METODI QUANTITATIVI PER LE DISCIPLINE ECONOMICHE,29.5,2
[E3301M] ECONOMIA E COMMERCIO,[E3301M137] METODI STATISTICI PER IL TURISMO,29,4
[E3301M] ECONOMIA E COMMERCIO,[E3301M145] BILANCIO,28.755555555555556,90
[E3301M] ECONOMIA E COMMERCIO,[E3301M136] ECONOMIA DEL TURISMO E DELL'INDUSTRIA TURISTICA,28.4,5
[E3301M] ECONOMIA E COMMERCIO,[E3301M146] ECONOMIA DELLE AZIENDE PUBBLICHE,28.3125,16
[E3301M] ECONOMIA E COMMERCIO,[E3301M139] LEGISLAZIONE DEL TURISMO,28.25,4
[E3301M] ECONOMIA E COMMERCIO,[E3301M153] DIRITTO AMMINISTRATIVO E DELLE AUTONOMIE,28,2
[E3301M] ECONOMIA E COMMERCIO,[E1802M122] ORGANIZZAZIONE E CONTROLLO AZIENDALE,28,2
[E3301M] ECONOMIA E COMMERCIO,[E1802M121] DIRITTO TRIBUTARIO,28,1
[E3301M] ECONOMIA E COMMERCIO,[E3301M157] METODI STATISTICI II,27.8,5
[E3301M] ECONOMIA E COMMERCIO,[E1801M050] LINGUA - FRANCESE,27,1
[E3301M] ECONOMIA E COMMERCIO,[E3301M190] ECONOMIA DEL MERCATO MOBILIARE,26.875,16
[E3301M] ECONOMIA E COMMERCIO,[E3301M111] ISTITUZIONI DI DIRITTO PRIVATO,26.78787878787879,132
[E3301M] ECONOMIA E COMMERCIO,[E3301M151] LEGISLAZIONE BANCARIA,26.785714285714285,14
[E3301M] ECONOMIA E COMMERCIO,[E3301M150] DIRITTO INTERNAZIONALE ED EUROPEO DELL'ECONOMIA,26.575757575757574,33
[E3301M] ECONOMIA E COMMERCIO,[E3301M154] DIRITTO DEI MERCATI FINANZIARI,26.5,24
[E3301M] ECONOMIA E COMMERCIO,[E3301M183] LINGUA- TEDESCO,26.25,8
[E3301M] ECONOMIA E COMMERCIO,[E3301M193] MACROECONOMIA E POLITICHE ECONOMICHE,26.239436619718308,142
[E3301M] ECONOMIA E COMMERCIO,[E3301M152] DIRITTO DEL LAVORO,26.22222222222222,45
[E3301M] ECONOMIA E COMMERCIO,[E3301M160] FONDAMENTI DI FINANZA QUANTITATIVA,26.107142857142858,28
[E3301M] ECONOMIA E COMMERCIO,"[E3301M141] ECONOMIA, ETICA ED EVOLUZIONE DELLE IDEE",26.09375,64
[E3301M] ECONOMIA E COMMERCIO,[E3301M195] FONDAMENTI DI RAGIONERIA GENERALE E APPLICATA,26.00531914893617,188
[E3301M] ECONOMIA E COMMERCIO,[E1501N083] TURISMO URBANO,26,1
[E3301M] ECONOMIA E COMMERCIO,[E1501N065] ECONOMIA CULTURALE E AMBIENTALE,26,1
[E3301M] ECONOMIA E COMMERCIO,[E3301M135] MANAGEMENT E SISTEMA FINANZIARIO,25.96875,160
[E3301M] ECONOMIA E COMMERCIO,[E3301M155] CONTABILITA' DEGLI ENTI PUBBLICI,25.967741935483872,31
[E3301M] ECONOMIA E COMMERCIO,"[E3301M142] IMPRESE,MERCATI E POLITICHE DELLA CONCORRENZA",25.884615384615383,52
[E3301M] ECONOMIA E COMMERCIO,[E3301M149] DIRITTO PUBBLICO DELL'ECONOMIA I,25.88,50
[E3301M] ECONOMIA E COMMERCIO,[E3301M194] METODI STATISTICI E INFORMATICA GENERALE,25.82051282051282,39
[E3301M] ECONOMIA E COMMERCIO,[E3301M140] DIRITTO DEI TRASPORTI,25.5,2
[E3301M] ECONOMIA E COMMERCIO,[E3301M196] MANAGEMENT,25.45398773006135,163
[E3301M] ECONOMIA E COMMERCIO,[E3301M181] LINGUA- FRANCESE,25.26,50
[E3301M] ECONOMIA E COMMERCIO,[E3301M191] MICROECONOMIA E STORIA ECONOMICA,25.228155339805824,206
[E3301M] ECONOMIA E COMMERCIO,"[E3301M148] ECONOMIA,GESTIONE DELLE IMPRESE INDUSTRIALI E MARKETING",25.19178082191781,73
[E3301M] ECONOMIA E COMMERCIO,[E3301M182] LINGUA-SPAGNOLO,25.19047619047619,63
[E3301M] ECONOMIA E COMMERCIO,[E3301M143] ECONOMIA DEI MERCATI FINANZIARI,25.153846153846153,26
[E3301M] ECONOMIA E COMMERCIO,[F5602M010] THE CORPORATE STRATEGY: THE STRATEGIC ANALYSIS IN A COMPETITIVE ENVIRONMENT,25,1
[E3301M] ECONOMIA E COMMERCIO,[E1803M081] FINANZA AZIENDALE,25,4
[E3301M] ECONOMIA E COMMERCIO,[E3301M144] ECONOMIA INTERNAZIONALE,24.80952380952381,21
[E3301M] ECONOMIA E COMMERCIO,[E3301M138] ECONOMIA E TECNICA DELLA COMUNICAZIONE AZIENDALE,24.75,52
[E3301M] ECONOMIA E COMMERCIO,[E3301M097] ECONOMIA AZIENDALE,24.663716814159294,226
[E3301M] ECONOMIA E COMMERCIO,[E3301M180] LINGUA - INGLESE,24.629834254143645,181
[E3301M] ECONOMIA E COMMERCIO,[E3301M004] ISTITUZIONI DI DIRITTO PUBBLICO,24.145922746781117,233
[E3301M] ECONOMIA E COMMERCIO,[E3301M192] STATISTICA,23.965217391304346,115
[E3301M] ECONOMIA E COMMERCIO,[E3301M128] MATEMATICA GENERALE I,23.742105263157896,190
[E3301M] ECONOMIA E COMMERCIO,[E3301M159] STATISTICA PER L'AZIENDA,22.339622641509433,53
[E3301M] ECONOMIA E COMMERCIO,[E3301M131] METODI MATEMATICI,21.735632183908045,87
[E3301M] ECONOMIA E COMMERCIO,[E3301M218] ABILITÀ INFORMATICHE,,119
[E3301M] ECONOMIA E COMMERCIO,[E3301M021] ABILITÀ INFORMATICHE PREPARAZIONE TESI,,129
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3201Q087] CHIMICA DELLE ACQUE,30,3
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E1501N082] ARCHEOLOGIA,30,1
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E2701Q038] CHIMICA MACROMOLECOLARE CON LABORATORIO,28,1
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q017] GEOCHIMICA,27.266666666666666,30
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3201Q069] BOTANICA,27,1
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q036] RILEVAMENTO GEOLOGICO,26.869565217391305,23
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q045] LABORATORIO SIT,26.79310344827586,58
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q043] SEDIMENTOLOGIA,26.612903225806452,62
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q047] LABORATORIO DI GEOTECNICA,26.5,44
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q044] CAMPAGNA GEOLOGICA,26.225806451612904,31
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q046] GEORISORSE,26.037735849056602,53
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q055] GEOLOGIA STRUTTURALE,26,1
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q052] GEOLOGIA DEL QUATERNARIO,26,17
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E1301Q011] ZOOLOGIA,26,1
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q039] PRINCIPI DI GEOLOGIA,25.864406779661017,59
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q051] GEOFISICA,25.52173913043478,23
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q053] INTRODUZIONE ALLA GEOGRAFIA DEGLI OCEANI,25.428571428571427,21
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q014] PETROGRAFIA,25.416666666666668,12
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3201Q079] GEOPEDOLOGIA,25.210526315789473,19
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q002] FISICA,25.02857142857143,35
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E2701Q041] LABORATORIO DI CHIMICA ORGANICA,25,1
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E0201Q074] BIOFISICA,25,1
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q004] CHIMICA GENERALE E INORGANICA,24.354166666666668,48
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q006] PALEONTOLOGIA,24.229508196721312,61
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E1301Q059] ECOLOGIA APPLICATA,23.857142857142858,7
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E1301Q062] ECOLOGIA,23.85185185185185,27
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q040] GEOGRAFIA FISICA,23.513513513513512,74
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q042] GEOLOGIA APPLICATA,23.314285714285713,35
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q013] MINERALOGIA,23.09433962264151,53
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q001] MATEMATICA,22.672131147540984,61
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q038] INFORMATICA PER LE SCIENZE DELLA TERRA,22.583333333333332,12
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q050] SEMINARI SU ARGOMENTI GEOLOGICI E APPLICATIVI,,58
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q033] SICUREZZA SUL TERRENO,,86
[E3501Q] MATEMATICA,[E3101Q117] BUSINESS INTELLIGENCE PER I SERVIZI FINANZIARI,30,1
[E3501Q] MATEMATICA,[E3001Q046] MECCANICA QUANTISTICA,30,1
[E3501Q] MATEMATICA,[E2001R014] LOGICA E FILOSOFIA DELLA SCIENZA,30,2
[E3501Q] MATEMATICA,[E4102B066] DEMOGRAFIA,29,1
[E3501Q] MATEMATICA,[E3501Q058] ANALISI NUMERICA,28.61111111111111,18
[E3501Q] MATEMATICA,[E3501Q053] TEORIA DELLA MISURA,28.333333333333332,27
[E3501Q] MATEMATICA,[E3501Q011] GEOMETRIA II,28.2,25
[E3501Q] MATEMATICA,[E3501Q059] FISICA MATEMATICA,28.181818181818183,11
[E3501Q] MATEMATICA,[E4101B017] ECONOMETRIA,28,1
[E3501Q] MATEMATICA,[E3501Q012] SISTEMI DINAMICI E MECCANICA CLASSICA,27.75,24
[E3501Q] MATEMATICA,[E3501Q055] GEOMETRIA III,27.6875,16
[E3501Q] MATEMATICA,[E2401P064] FILOSOFIA DELLA SCIENZA,26.666666666666668,3
[E3501Q] MATEMATICA,[E3501Q056] ANALISI III,26.625,8
[E3501Q] MATEMATICA,[E3501Q010] ALGEBRA II,26.363636363636363,22
[E3501Q] MATEMATICA,[E3501Q001] ANALISI MATEMATICA I,26.36111111111111,36
[E3501Q] MATEMATICA,[E3501Q023] FISICA II,26.26923076923077,26
[E3501Q] MATEMATICA,[E3501Q024] ALGORITMI E PROGRAMMAZIONE,26.220338983050848,59
[E3501Q] MATEMATICA,[E3501Q065] FISICA I,26.11627906976744,43
[E3501Q] MATEMATICA,[E3501Q054] ALGEBRA III,26.09090909090909,11
[E3501Q] MATEMATICA,[E3901N028] PSICOLOGIA DELLO SVILUPPO,26,1
[E3501Q] MATEMATICA,[E3501Q004] GEOMETRIA I,25.894736842105264,38
[E3501Q] MATEMATICA,[E3501Q064] CALCOLO NUMERICO,25.77777777777778,18
[E3501Q] MATEMATICA,[E3501Q014] CALCOLO DELLE PROBABILITA',25.607142857142858,28
[E3501Q] MATEMATICA,[E3501Q008] ANALISI MATEMATICA II,25.55,20
[E3501Q] MATEMATICA,[E3501Q051] ALGEBRA LINEARE E GEOMETRIA,25.44,50
[E3501Q] MATEMATICA,[E3501Q066] LABORATORIO DI MATEMATICA E INFORMATICA,25.379746835443036,79
[E3501Q] MATEMATICA,[E3501Q062] STATISTICA MATEMATICA,25.318181818181817,22
[E3501Q] MATEMATICA,[E4101B019] MATEMATICA FINANZIARIA,25.285714285714285,7
[E3501Q] MATEMATICA,[E3501Q003] ALGEBRA I,25.217391304347824,23
[E3501Q] MATEMATICA,[E4101B008] STATISTICA ECONOMICA I,25,1
[E3501Q] MATEMATICA,[E4101B007] MICROECONOMIA,25,1
[E3501Q] MATEMATICA,[E4101B005] STATISTICA I,25,1
[E3501Q] MATEMATICA,[E3501Q057] ANALISI COMPLESSA,24.321428571428573,28
[E3501Q] MATEMATICA,[E2004P010] STORIA DELLA SCIENZA,24,1
[E3501Q] MATEMATICA,[E3001Q043] FISICA III,23.333333333333332,3
[E3501Q] MATEMATICA,[E3001Q053] LABORATORIO DI ELETTRONICA,23,1
[E3501Q] MATEMATICA,[E2401P065] STORIA DELLA SCIENZA,23,2
[E3501Q] MATEMATICA,[E3001Q054] ELEMENTI DI ASTROFISICA,21,1
[E3501Q] MATEMATICA,[E2701Q043] STRUTTURA DELLA MATERIA I,21,1
[E3501Q] MATEMATICA,[E1801M028] ELEMENTI DI CONTABILITÀ E BILANCIO,19,1
[E3901N] SERVIZIO SOCIALE,"[E3901N037] INCLUSIONE SOCIALE, RETI E WELFARE",28.348484848484848,66
[E3901N] SERVIZIO SOCIALE,[E3901N036] MUTAMENTO SOCIALE E WELFARE,28.142857142857142,7
[E3901N] SERVIZIO SOCIALE,[E3901N023] TIROCINIO,28.048780487804876,76
[E3901N] SERVIZIO SOCIALE,[E3901N030] SOCIOLOGIA DELLA DEVIANZA,27.9375,80
[E3901N] SERVIZIO SOCIALE,[E3901N017] METODI E TECNICHE DEL SERVIZIO SOCIALE II,27.726027397260275,73
[E3901N] SERVIZIO SOCIALE,[E3901N035] POLITICA SOCIALE,27.33783783783784,74
[E3901N] SERVIZIO SOCIALE,[E3901N034] METODI E TECNICHE DEL SERVIZIO SOCIALE I,27.140625,64
[E3901N] SERVIZIO SOCIALE,[E3901N001] SOCIOLOGIA,26.506172839506174,81
[E3901N] SERVIZIO SOCIALE,[E3901N004] PSICOLOGIA SOCIALE II,26.301204819277107,83
[E3901N] SERVIZIO SOCIALE,[E3901N008] PRINCIPI E FONDAMENTI DEL SERVIZIO SOCIALE,26.175,80
[E3901N] SERVIZIO SOCIALE,[E3901N012] DIRITTO PRIVATO E DI FAMIGLIA,26.15909090909091,44
[E3901N] SERVIZIO SOCIALE,[E3901N002] METODOLOGIA DELLA RICERCA SOCIALE,26.048780487804876,82
[E3901N] SERVIZIO SOCIALE,[E3901N005] ECONOMIA POLITICA,25.988505747126435,87
[E3901N] SERVIZIO SOCIALE,[E3901N007] FILOSOFIA POLITICA,25.81159420289855,69
[E3901N] SERVIZIO SOCIALE,[E3901N018] ORGANIZZAZIONE DEI SERVIZI SOCIALI,25.54054054054054,74
[E3901N] SERVIZIO SOCIALE,[E3901N013] DIRITTO DELLA SICUREZZA SOCIALE,25.397590361445783,83
[E3901N] SERVIZIO SOCIALE,[E3901N032] PSICOLOGIA SOCIALE,25.155172413793103,58
[E3901N] SERVIZIO SOCIALE,[E3901N031] DISAGIO PSICHICO,24.931818181818183,44
[E3901N] SERVIZIO SOCIALE,[E3901N006] ANTROPOLOGIA CULTURALE,24.265060240963855,83
[E3901N] SERVIZIO SOCIALE,[E3901N010] SOCIOLOGIA DELLA FAMIGLIA,23.768115942028984,69
[E3901N] SERVIZIO SOCIALE,[E3901N028] PSICOLOGIA DELLO SVILUPPO,23.737704918032787,61
[E3901N] SERVIZIO SOCIALE,[E3901N003] ISTITUZIONI DI DIRITTO PUBBLICO,22.028985507246375,69
[E3901N] SERVIZIO SOCIALE,[E3901N022] TIROCINIO,,66
[E3901N] SERVIZIO SOCIALE,[E3901N020] TIROCINIO,,94
[E4001N] SOCIOLOGIA,[E1601N034] MANAGEMENT DEI SERVIZI PUBBLICI E DELLE ORGANIZZAZIONI NO PROFIT,29,2
[E4001N] SOCIOLOGIA,[E4102B006] CALCOLO DELLE PROBABILITÀ,28,1
[E4001N] SOCIOLOGIA,[E2001R038] ISTITUZIONI DI CULTURA ARABA,28,1
[E4001N] SOCIOLOGIA,[E4001N056] NUOVI SOGGETTI URBANI,27.95294117647059,85
[E4001N] SOCIOLOGIA,[E4001N069] SOCIOLOGIA DELLA POLITICA,27.43243243243243,37
[E4001N] SOCIOLOGIA,[E2004P007] TEORIA E TECNICA DEI NUOVI MEDIA,27,1
[E4001N] SOCIOLOGIA,[E1901R009] PEDAGOGIA DELL'INFANZIA,27,1
[E4001N] SOCIOLOGIA,[E4001N047] SOCIOLOGIA 2,26.889830508474578,118
[E4001N] SOCIOLOGIA,[E4001N068] SOCIOLOGIA DEL LINGUAGGIO,26.6875,112
[E4001N] SOCIOLOGIA,[A5810055] DIRITTO DI FAMIGLIA,26.25,4
[E4001N] SOCIOLOGIA,[E4101B037] ANALISI STATISTICA MULTIVARIATA,26,1
[E4001N] SOCIOLOGIA,[E1901R080] PEDAGOGIA DEL GIOCO,26,1
[E4001N] SOCIOLOGIA,[E1401A040] CRIMINOLOGIA,26,5
[E4001N] SOCIOLOGIA,[E4001N015] STORIA CONTEMPORANEA,25.93243243243243,74
[E4001N] SOCIOLOGIA,[E4001N055] LA COMUNICAZIONE: PRODUZIONE E CONSUMO,25.8953488372093,86
[E4001N] SOCIOLOGIA,[E1501N071] SOCIOLOGIA DEL TURISMO,25.75,4
[E4001N] SOCIOLOGIA,"[E4001N067] CULTURE, DIFFERENZE, CONFLITTI",25.688741721854306,151
[E4001N] SOCIOLOGIA,[E1501N009] SOCIOLOGIA DELLA CULTURA E DEL TEMPO LIBERO,25.5,6
[E4001N] SOCIOLOGIA,[E2401P035] CRIMINOLOGIA,25.4,5
[E4001N] SOCIOLOGIA,[E1901R005] PSICOLOGIA DELL'EDUCAZIONE,25.333333333333332,3
[E4001N] SOCIOLOGIA,[E2004P026] PSICOLOGIA SOCIALE DELLA COMUNICAZIONE,25.25,4
[E4001N] SOCIOLOGIA,[E4001N044] SOCIOLOGIA 1,25.24380165289256,242
[E4001N] SOCIOLOGIA,[E4001N054] AMBIENTE E RETI TERRITORIALI,25.235294117647058,136
[E4001N] SOCIOLOGIA,[E4001N046] METODI E TECNICHE PER LA RICERCA SOCIALE,25.13157894736842,190
[E4001N] SOCIOLOGIA,[E4001N066] FILOSOFIA DELLE SCIENZE SOCIALI E POLITICHE,25.056603773584907,106
[E4001N] SOCIOLOGIA,[E4001N051] ANTROPOLOGIA,25.035714285714285,140
[E4001N] SOCIOLOGIA,[E2001R010] ORGANIZZAZIONE AZIENDALE,25,1
[E4001N] SOCIOLOGIA,[E1901R107] PEDAGOGIA DEL CORPO,25,1
[E4001N] SOCIOLOGIA,[E1901R087] PEDAGOGIA DELL'ADOLESCENZA,25,2
[E4001N] SOCIOLOGIA,[E4001N045] MATEMATICA,24.933962264150942,106
[E4001N] SOCIOLOGIA,[E4001N053] ORGANIZZAZIONE E LAVORO,24.917355371900825,121
[E4001N] SOCIOLOGIA,[E4001N059] SOCIOLOGIA DELLO SVILUPPO,24.8,25
[E4001N] SOCIOLOGIA,[E4001N048] TECNICHE QUANTITATIVE DI ANALISI,24.666666666666668,78
[E4001N] SOCIOLOGIA,[E4001N065] ELEMENTI DI ECONOMIA,24.51851851851852,54
[E4001N] SOCIOLOGIA,[E4001N050] ISTITUZIONI DI DIRITTO PUBBLICO,24.507246376811594,69
[E4001N] SOCIOLOGIA,[A5810046] CRIMINOLOGIA,23.666666666666668,3
[E4001N] SOCIOLOGIA,[E4001N058] POVERTA' E SALUTE,23.52747252747253,91
[E4001N] SOCIOLOGIA,"[E2401P015] MOTIVAZIONE, EMOZIONE E PERSONALITÀ",23.5,4
[E4001N] SOCIOLOGIA,[E4102B002] ALGEBRA LINEARE,23,1
[E4001N] SOCIOLOGIA,[E1901R101] GESTIONE DELLE RISORSE UMANE,23,1
[E4001N] SOCIOLOGIA,[E4001N011] STATISTICA,22.77777777777778,54
[E4001N] SOCIOLOGIA,[E4001N009] DEMOGRAFIA,22.581920903954803,177
[E4001N] SOCIOLOGIA,[E4001N014] PSICOLOGIA SOCIALE,22.3796992481203,266
[E4001N] SOCIOLOGIA,[E4001N057] SOCIOLOGIA DELLA FAMIGLIA,22.166666666666668,18
[E4001N] SOCIOLOGIA,[E4102B009] ANALISI MATEMATICA II,22,1
[E4001N] SOCIOLOGIA,[E3901N030] SOCIOLOGIA DELLA DEVIANZA,21.5,4
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4102B071] STATISTICA SPAZIALE E AMBIENTALE,30,2
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4102B020] EPIDEMIOLOGIA,30,2
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4101B026] DATA MINING,29.121951219512194,41
