cds,ad,media_voto
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q087] CHIMICA DELLE ACQUE,28.2
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E1301Q015] FISIOLOGIA GENERALE,28
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E0201Q068] GENETICA,27.5
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q083] ANALISI CHIMICHE AMBIENTALI,27.355555555555554
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q075] MICROBIOLOGIA E BIOCHIMICA,27.085106382978722
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3401Q046] GEORISORSE,27
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E1301Q061] ECOFISIOLOGIA VEGETALE,27
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q076] ECOLOGIA,26.96875
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q084] GESTIONE DI BASE DATI,26.733333333333334
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q073] FISICA APPLICATA,26.727272727272727
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q072] PRINCIPI DI DIRITTO AMBIENTALE,26.547619047619047
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q090] GEOGRAFIA FISICA E SISTEMI INFORMATIVI TERRITORIALI,26.380281690140844
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q074] CHIMICA ORGANICA,26.361702127659573
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q082] FISIOLOGIA VEGETALE,26.24137931034483
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q079] GEOPEDOLOGIA,26.175
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q092] CHIMICA FISICA,26.08695652173913
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q069] BOTANICA,25.75438596491228
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q088] BIOLOGIA ANIMALE E CELLULARE,25.42
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q106] CHIMICA ANALITICA,25.307692307692307
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q066] FISICA GENERALE,25.14814814814815
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q091] FISICA TERRESTRE,24.586206896551722
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q040] MATEMATICA II,24.135135135135137
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q107] PRINCIPI DI SCIENZE DELLA TERRA,24.025316455696203
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q001] MATEMATICA I,23.16
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E1301Q060] SISTEMATICA VEGETALE,22.833333333333332
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q067] CHIMICA GENERALE ED INORGANICA,22.44736842105263
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3401Q053] INTRODUZIONE ALLA GEOGRAFIA DEGLI OCEANI,22
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E0201Q069] MICROBIOLOGIA INDUSTRIALE,21
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E0201Q055] COMPOSTI ORGANICI DI INTERESSE MERCEOLOGICO,18
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q016] LABORATORIO DI INTEGRAZIONE II,
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E3201Q008] LABORATORIO DI INTEGRAZIONE I,
[E3201Q] SCIENZE E TECNOLOGIE PER L'AMBIENTE,[E1301Q068] FISIOLOGIA DEI SISTEMI,
[E3301M] ECONOMIA E COMMERCIO,[E2004P025] PSICOLOGIA ECONOMICA E DEL LAVORO,30
[E3301M] ECONOMIA E COMMERCIO,[E1802M117] BILANCIO E ANALISI ECONOMICO FINANZIARIA,30
[E3301M] ECONOMIA E COMMERCIO,[E3301M156] METODI QUANTITATIVI PER LE DISCIPLINE ECONOMICHE,29.5
[E3301M] ECONOMIA E COMMERCIO,[E3301M137] METODI STATISTICI PER IL TURISMO,29
[E3301M] ECONOMIA E COMMERCIO,[E3301M145] BILANCIO,28.755555555555556
[E3301M] ECONOMIA E COMMERCIO,[E3301M136] ECONOMIA DEL TURISMO E DELL'INDUSTRIA TURISTICA,28.4
[E3301M] ECONOMIA E COMMERCIO,[E3301M146] ECONOMIA DELLE AZIENDE PUBBLICHE,28.3125
[E3301M] ECONOMIA E COMMERCIO,[E3301M139] LEGISLAZIONE DEL TURISMO,28.25
[E3301M] ECONOMIA E COMMERCIO,[E3301M153] DIRITTO AMMINISTRATIVO E DELLE AUTONOMIE,28
[E3301M] ECONOMIA E COMMERCIO,[E1802M122] ORGANIZZAZIONE E CONTROLLO AZIENDALE,28
[E3301M] ECONOMIA E COMMERCIO,[E1802M121] DIRITTO TRIBUTARIO,28
[E3301M] ECONOMIA E COMMERCIO,[E3301M157] METODI STATISTICI II,27.8
[E3301M] ECONOMIA E COMMERCIO,[E1801M050] LINGUA - FRANCESE,27
[E3301M] ECONOMIA E COMMERCIO,[E3301M190] ECONOMIA DEL MERCATO MOBILIARE,26.875
[E3301M] ECONOMIA E COMMERCIO,[E3301M111] ISTITUZIONI DI DIRITTO PRIVATO,26.78787878787879
[E3301M] ECONOMIA E COMMERCIO,[E3301M151] LEGISLAZIONE BANCARIA,26.785714285714285
[E3301M] ECONOMIA E COMMERCIO,[E3301M150] DIRITTO INTERNAZIONALE ED EUROPEO DELL'ECONOMIA,26.575757575757574
[E3301M] ECONOMIA E COMMERCIO,[E3301M154] DIRITTO DEI MERCATI FINANZIARI,26.5
[E3301M] ECONOMIA E COMMERCIO,[E3301M183] LINGUA- TEDESCO,26.25
[E3301M] ECONOMIA E COMMERCIO,[E3301M193] MACROECONOMIA E POLITICHE ECONOMICHE,26.239436619718308
[E3301M] ECONOMIA E COMMERCIO,[E3301M152] DIRITTO DEL LAVORO,26.22222222222222
[E3301M] ECONOMIA E COMMERCIO,[E3301M160] FONDAMENTI DI FINANZA QUANTITATIVA,26.107142857142858
[E3301M] ECONOMIA E COMMERCIO,"[E3301M141] ECONOMIA, ETICA ED EVOLUZIONE DELLE IDEE",26.09375
[E3301M] ECONOMIA E COMMERCIO,[E3301M195] FONDAMENTI DI RAGIONERIA GENERALE E APPLICATA,26.00531914893617
[E3301M] ECONOMIA E COMMERCIO,[E1501N083] TURISMO URBANO,26
[E3301M] ECONOMIA E COMMERCIO,[E1501N065] ECONOMIA CULTURALE E AMBIENTALE,26
[E3301M] ECONOMIA E COMMERCIO,[E3301M135] MANAGEMENT E SISTEMA FINANZIARIO,25.96875
[E3301M] ECONOMIA E COMMERCIO,[E3301M155] CONTABILITA' DEGLI ENTI PUBBLICI,25.967741935483872
[E3301M] ECONOMIA E COMMERCIO,"[E3301M142] IMPRESE,MERCATI E POLITICHE DELLA CONCORRENZA",25.884615384615383
[E3301M] ECONOMIA E COMMERCIO,[E3301M149] DIRITTO PUBBLICO DELL'ECONOMIA I,25.88
[E3301M] ECONOMIA E COMMERCIO,[E3301M194] METODI STATISTICI E INFORMATICA GENERALE,25.82051282051282
[E3301M] ECONOMIA E COMMERCIO,[E3301M140] DIRITTO DEI TRASPORTI,25.5
[E3301M] ECONOMIA E COMMERCIO,[E3301M196] MANAGEMENT,25.45398773006135
[E3301M] ECONOMIA E COMMERCIO,[E3301M181] LINGUA- FRANCESE,25.26
[E3301M] ECONOMIA E COMMERCIO,[E3301M191] MICROECONOMIA E STORIA ECONOMICA,25.228155339805824
[E3301M] ECONOMIA E COMMERCIO,"[E3301M148] ECONOMIA,GESTIONE DELLE IMPRESE INDUSTRIALI E MARKETING",25.19178082191781
[E3301M] ECONOMIA E COMMERCIO,[E3301M182] LINGUA-SPAGNOLO,25.19047619047619
[E3301M] ECONOMIA E COMMERCIO,[E3301M143] ECONOMIA DEI MERCATI FINANZIARI,25.153846153846153
[E3301M] ECONOMIA E COMMERCIO,[F5602M010] THE CORPORATE STRATEGY: THE STRATEGIC ANALYSIS IN A COMPETITIVE ENVIRONMENT,25
[E3301M] ECONOMIA E COMMERCIO,[E1803M081] FINANZA AZIENDALE,25
[E3301M] ECONOMIA E COMMERCIO,[E3301M144] ECONOMIA INTERNAZIONALE,24.80952380952381
[E3301M] ECONOMIA E COMMERCIO,[E3301M138] ECONOMIA E TECNICA DELLA COMUNICAZIONE AZIENDALE,24.75
[E3301M] ECONOMIA E COMMERCIO,[E3301M097] ECONOMIA AZIENDALE,24.663716814159294
[E3301M] ECONOMIA E COMMERCIO,[E3301M180] LINGUA - INGLESE,24.629834254143645
[E3301M] ECONOMIA E COMMERCIO,[E3301M004] ISTITUZIONI DI DIRITTO PUBBLICO,24.145922746781117
[E3301M] ECONOMIA E COMMERCIO,[E3301M192] STATISTICA,23.965217391304346
[E3301M] ECONOMIA E COMMERCIO,[E3301M128] MATEMATICA GENERALE I,23.742105263157896
[E3301M] ECONOMIA E COMMERCIO,[E3301M159] STATISTICA PER L'AZIENDA,22.339622641509433
[E3301M] ECONOMIA E COMMERCIO,[E3301M131] METODI MATEMATICI,21.735632183908045
[E3301M] ECONOMIA E COMMERCIO,[E4102B066] DEMOGRAFIA,
[E3301M] ECONOMIA E COMMERCIO,[E4101B018] ECONOMIA DEI MERCATI MONETARI E FINANZIARI,
[E3301M] ECONOMIA E COMMERCIO,[E3301M218] ABILITÀ INFORMATICHE,
[E3301M] ECONOMIA E COMMERCIO,[E3301M021] ABILITÀ INFORMATICHE PREPARAZIONE TESI,
[E3301M] ECONOMIA E COMMERCIO,[E1501N051] GEOGRAFIA DEL TURISMO,
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3201Q087] CHIMICA DELLE ACQUE,30
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E1501N082] ARCHEOLOGIA,30
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E2701Q038] CHIMICA MACROMOLECOLARE CON LABORATORIO,28
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q017] GEOCHIMICA,27.266666666666666
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3201Q069] BOTANICA,27
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q036] RILEVAMENTO GEOLOGICO,26.869565217391305
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q045] LABORATORIO SIT,26.79310344827586
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q043] SEDIMENTOLOGIA,26.612903225806452
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q047] LABORATORIO DI GEOTECNICA,26.5
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q044] CAMPAGNA GEOLOGICA,26.225806451612904
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q046] GEORISORSE,26.037735849056602
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q055] GEOLOGIA STRUTTURALE,26
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q052] GEOLOGIA DEL QUATERNARIO,26
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E1301Q011] ZOOLOGIA,26
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q039] PRINCIPI DI GEOLOGIA,25.864406779661017
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q051] GEOFISICA,25.52173913043478
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q053] INTRODUZIONE ALLA GEOGRAFIA DEGLI OCEANI,25.428571428571427
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q014] PETROGRAFIA,25.416666666666668
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3201Q079] GEOPEDOLOGIA,25.210526315789473
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q002] FISICA,25.02857142857143
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E2701Q041] LABORATORIO DI CHIMICA ORGANICA,25
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E0201Q074] BIOFISICA,25
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q004] CHIMICA GENERALE E INORGANICA,24.354166666666668
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q006] PALEONTOLOGIA,24.229508196721312
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E1301Q059] ECOLOGIA APPLICATA,23.857142857142858
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E1301Q062] ECOLOGIA,23.85185185185185
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q040] GEOGRAFIA FISICA,23.513513513513512
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q042] GEOLOGIA APPLICATA,23.314285714285713
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q013] MINERALOGIA,23.09433962264151
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q001] MATEMATICA,22.672131147540984
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q038] INFORMATICA PER LE SCIENZE DELLA TERRA,22.583333333333332
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q050] SEMINARI SU ARGOMENTI GEOLOGICI E APPLICATIVI,
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3401Q033] SICUREZZA SUL TERRENO,
[E3401Q] SCIENZE E TECNOLOGIE GEOLOGICHE,[E3201Q072] PRINCIPI DI DIRITTO AMBIENTALE,
[E3501Q] MATEMATICA,[E3101Q117] BUSINESS INTELLIGENCE PER I SERVIZI FINANZIARI,30
[E3501Q] MATEMATICA,[E3001Q046] MECCANICA QUANTISTICA,30
[E3501Q] MATEMATICA,[E2001R014] LOGICA E FILOSOFIA DELLA SCIENZA,30
[E3501Q] MATEMATICA,[E4102B066] DEMOGRAFIA,29
[E3501Q] MATEMATICA,[E3501Q058] ANALISI NUMERICA,28.61111111111111
[E3501Q] MATEMATICA,[E3501Q053] TEORIA DELLA MISURA,28.333333333333332
[E3501Q] MATEMATICA,[E3501Q011] GEOMETRIA II,28.2
[E3501Q] MATEMATICA,[E3501Q059] FISICA MATEMATICA,28.181818181818183
[E3501Q] MATEMATICA,[E4101B017] ECONOMETRIA,28
[E3501Q] MATEMATICA,[E3501Q012] SISTEMI DINAMICI E MECCANICA CLASSICA,27.75
[E3501Q] MATEMATICA,[E3501Q055] GEOMETRIA III,27.6875
[E3501Q] MATEMATICA,[E2401P064] FILOSOFIA DELLA SCIENZA,26.666666666666668
[E3501Q] MATEMATICA,[E3501Q056] ANALISI III,26.625
[E3501Q] MATEMATICA,[E3501Q010] ALGEBRA II,26.363636363636363
[E3501Q] MATEMATICA,[E3501Q001] ANALISI MATEMATICA I,26.36111111111111
[E3501Q] MATEMATICA,[E3501Q023] FISICA II,26.26923076923077
[E3501Q] MATEMATICA,[E3501Q024] ALGORITMI E PROGRAMMAZIONE,26.220338983050848
[E3501Q] MATEMATICA,[E3501Q065] FISICA I,26.11627906976744
[E3501Q] MATEMATICA,[E3501Q054] ALGEBRA III,26.09090909090909
[E3501Q] MATEMATICA,[E3901N028] PSICOLOGIA DELLO SVILUPPO,26
[E3501Q] MATEMATICA,[E3501Q004] GEOMETRIA I,25.894736842105264
[E3501Q] MATEMATICA,[E3501Q064] CALCOLO NUMERICO,25.77777777777778
[E3501Q] MATEMATICA,[E3501Q014] CALCOLO DELLE PROBABILITA',25.607142857142858
[E3501Q] MATEMATICA,[E3501Q008] ANALISI MATEMATICA II,25.55
[E3501Q] MATEMATICA,[E3501Q051] ALGEBRA LINEARE E GEOMETRIA,25.44
[E3501Q] MATEMATICA,[E3501Q066] LABORATORIO DI MATEMATICA E INFORMATICA,25.379746835443036
[E3501Q] MATEMATICA,[E3501Q062] STATISTICA MATEMATICA,25.318181818181817
[E3501Q] MATEMATICA,[E4101B019] MATEMATICA FINANZIARIA,25.285714285714285
[E3501Q] MATEMATICA,[E3501Q003] ALGEBRA I,25.217391304347824
[E3501Q] MATEMATICA,[E4101B008] STATISTICA ECONOMICA I,25
[E3501Q] MATEMATICA,[E4101B007] MICROECONOMIA,25
[E3501Q] MATEMATICA,[E4101B005] STATISTICA I,25
[E3501Q] MATEMATICA,[E3501Q057] ANALISI COMPLESSA,24.321428571428573
[E3501Q] MATEMATICA,[E2004P010] STORIA DELLA SCIENZA,24
[E3501Q] MATEMATICA,[E3001Q043] FISICA III,23.333333333333332
[E3501Q] MATEMATICA,[E3001Q053] LABORATORIO DI ELETTRONICA,23
[E3501Q] MATEMATICA,[E2401P065] STORIA DELLA SCIENZA,23
[E3501Q] MATEMATICA,[E3001Q054] ELEMENTI DI ASTROFISICA,21
[E3501Q] MATEMATICA,[E2701Q043] STRUTTURA DELLA MATERIA I,21
[E3501Q] MATEMATICA,[E1801M028] ELEMENTI DI CONTABILITÀ E BILANCIO,19
[E3501Q] MATEMATICA,[E3301M159] STATISTICA PER L'AZIENDA,
[E3501Q] MATEMATICA,[E3001Q038] CHIMICA,
[E3901N] SERVIZIO SOCIALE,"[E3901N037] INCLUSIONE SOCIALE, RETI E WELFARE",28.348484848484848
[E3901N] SERVIZIO SOCIALE,[E3901N036] MUTAMENTO SOCIALE E WELFARE,28.142857142857142
[E3901N] SERVIZIO SOCIALE,[E3901N023] TIROCINIO,28.048780487804876
[E3901N] SERVIZIO SOCIALE,[E3901N030] SOCIOLOGIA DELLA DEVIANZA,27.9375
[E3901N] SERVIZIO SOCIALE,[E3901N017] METODI E TECNICHE DEL SERVIZIO SOCIALE II,27.726027397260275
[E3901N] SERVIZIO SOCIALE,[E3901N035] POLITICA SOCIALE,27.33783783783784
[E3901N] SERVIZIO SOCIALE,[E3901N034] METODI E TECNICHE DEL SERVIZIO SOCIALE I,27.140625
[E3901N] SERVIZIO SOCIALE,[E3901N001] SOCIOLOGIA,26.506172839506174
[E3901N] SERVIZIO SOCIALE,[E3901N004] PSICOLOGIA SOCIALE II,26.301204819277107
[E3901N] SERVIZIO SOCIALE,[E3901N008] PRINCIPI E FONDAMENTI DEL SERVIZIO SOCIALE,26.175
[E3901N] SERVIZIO SOCIALE,[E3901N012] DIRITTO PRIVATO E DI FAMIGLIA,26.15909090909091
[E3901N] SERVIZIO SOCIALE,[E3901N002] METODOLOGIA DELLA RICERCA SOCIALE,26.048780487804876
[E3901N] SERVIZIO SOCIALE,[E3901N005] ECONOMIA POLITICA,25.988505747126435
[E3901N] SERVIZIO SOCIALE,[E3901N007] FILOSOFIA POLITICA,25.81159420289855
[E3901N] SERVIZIO SOCIALE,[E3901N018] ORGANIZZAZIONE DEI SERVIZI SOCIALI,25.54054054054054
[E3901N] SERVIZIO SOCIALE,[E3901N013] DIRITTO DELLA SICUREZZA SOCIALE,25.397590361445783
[E3901N] SERVIZIO SOCIALE,[E3901N032] PSICOLOGIA SOCIALE,25.155172413793103
[E3901N] SERVIZIO SOCIALE,[E3901N031] DISAGIO PSICHICO,24.931818181818183
[E3901N] SERVIZIO SOCIALE,[E3901N006] ANTROPOLOGIA CULTURALE,24.265060240963855
[E3901N] SERVIZIO SOCIALE,[E3901N010] SOCIOLOGIA DELLA FAMIGLIA,23.768115942028984
[E3901N] SERVIZIO SOCIALE,[E3901N028] PSICOLOGIA DELLO SVILUPPO,23.737704918032787
[E3901N] SERVIZIO SOCIALE,[E3901N003] ISTITUZIONI DI DIRITTO PUBBLICO,22.028985507246375
[E3901N] SERVIZIO SOCIALE,[E3901N022] TIROCINIO,
[E3901N] SERVIZIO SOCIALE,[E3901N020] TIROCINIO,
[E4001N] SOCIOLOGIA,[E1601N034] MANAGEMENT DEI SERVIZI PUBBLICI E DELLE ORGANIZZAZIONI NO PROFIT,29
[E4001N] SOCIOLOGIA,[E4102B006] CALCOLO DELLE PROBABILITÀ,28
[E4001N] SOCIOLOGIA,[E2001R038] ISTITUZIONI DI CULTURA ARABA,28
[E4001N] SOCIOLOGIA,[E4001N056] NUOVI SOGGETTI URBANI,27.95294117647059
[E4001N] SOCIOLOGIA,[E4001N069] SOCIOLOGIA DELLA POLITICA,27.43243243243243
[E4001N] SOCIOLOGIA,[E2004P007] TEORIA E TECNICA DEI NUOVI MEDIA,27
[E4001N] SOCIOLOGIA,[E1901R009] PEDAGOGIA DELL'INFANZIA,27
[E4001N] SOCIOLOGIA,[E4001N047] SOCIOLOGIA 2,26.889830508474578
[E4001N] SOCIOLOGIA,[E4001N068] SOCIOLOGIA DEL LINGUAGGIO,26.6875
[E4001N] SOCIOLOGIA,[A5810055] DIRITTO DI FAMIGLIA,26.25
[E4001N] SOCIOLOGIA,[E4101B037] ANALISI STATISTICA MULTIVARIATA,26
[E4001N] SOCIOLOGIA,[E1901R080] PEDAGOGIA DEL GIOCO,26
[E4001N] SOCIOLOGIA,[E1401A040] CRIMINOLOGIA,26
[E4001N] SOCIOLOGIA,[E4001N015] STORIA CONTEMPORANEA,25.93243243243243
[E4001N] SOCIOLOGIA,[E4001N055] LA COMUNICAZIONE: PRODUZIONE E CONSUMO,25.8953488372093
[E4001N] SOCIOLOGIA,[E1501N071] SOCIOLOGIA DEL TURISMO,25.75
[E4001N] SOCIOLOGIA,"[E4001N067] CULTURE, DIFFERENZE, CONFLITTI",25.688741721854306
[E4001N] SOCIOLOGIA,[E1501N009] SOCIOLOGIA DELLA CULTURA E DEL TEMPO LIBERO,25.5
[E4001N] SOCIOLOGIA,[E2401P035] CRIMINOLOGIA,25.4
[E4001N] SOCIOLOGIA,[E1901R005] PSICOLOGIA DELL'EDUCAZIONE,25.333333333333332
[E4001N] SOCIOLOGIA,[E2004P026] PSICOLOGIA SOCIALE DELLA COMUNICAZIONE,25.25
[E4001N] SOCIOLOGIA,[E4001N044] SOCIOLOGIA 1,25.24380165289256
[E4001N] SOCIOLOGIA,[E4001N054] AMBIENTE E RETI TERRITORIALI,25.235294117647058
[E4001N] SOCIOLOGIA,[E4001N046] METODI E TECNICHE PER LA RICERCA SOCIALE,25.13157894736842
[E4001N] SOCIOLOGIA,[E4001N066] FILOSOFIA DELLE SCIENZE SOCIALI E POLITICHE,25.056603773584907
[E4001N] SOCIOLOGIA,[E4001N051] ANTROPOLOGIA,25.035714285714285
[E4001N] SOCIOLOGIA,[E2001R010] ORGANIZZAZIONE AZIENDALE,25
[E4001N] SOCIOLOGIA,[E1901R107] PEDAGOGIA DEL CORPO,25
[E4001N] SOCIOLOGIA,[E1901R087] PEDAGOGIA DELL'ADOLESCENZA,25
[E4001N] SOCIOLOGIA,[E4001N045] MATEMATICA,24.933962264150942
[E4001N] SOCIOLOGIA,[E4001N053] ORGANIZZAZIONE E LAVORO,24.917355371900825
[E4001N] SOCIOLOGIA,[E4001N059] SOCIOLOGIA DELLO SVILUPPO,24.8
[E4001N] SOCIOLOGIA,[E4001N048] TECNICHE QUANTITATIVE DI ANALISI,24.666666666666668
[E4001N] SOCIOLOGIA,[E4001N065] ELEMENTI DI ECONOMIA,24.51851851851852
[E4001N] SOCIOLOGIA,[E4001N050] ISTITUZIONI DI DIRITTO PUBBLICO,24.507246376811594
[E4001N] SOCIOLOGIA,[A5810046] CRIMINOLOGIA,23.666666666666668
[E4001N] SOCIOLOGIA,[E4001N058] POVERTA' E SALUTE,23.52747252747253
[E4001N] SOCIOLOGIA,"[E2401P015] MOTIVAZIONE, EMOZIONE E PERSONALITÀ",23.5
[E4001N] SOCIOLOGIA,[E4102B002] ALGEBRA LINEARE,23
[E4001N] SOCIOLOGIA,[E1901R101] GESTIONE DELLE RISORSE UMANE,23
[E4001N] SOCIOLOGIA,[E4001N011] STATISTICA,22.77777777777778
[E4001N] SOCIOLOGIA,[E4001N009] DEMOGRAFIA,22.581920903954803
[E4001N] SOCIOLOGIA,[E4001N014] PSICOLOGIA SOCIALE,22.3796992481203
[E4001N] SOCIOLOGIA,[E4001N057] SOCIOLOGIA DELLA FAMIGLIA,22.166666666666668
[E4001N] SOCIOLOGIA,[E4102B009] ANALISI MATEMATICA II,22
[E4001N] SOCIOLOGIA,[E3901N030] SOCIOLOGIA DELLA DEVIANZA,21.5
[E4001N] SOCIOLOGIA,[E2401P103] PSICOPATOLOGIA GENERALE,
[E4001N] SOCIOLOGIA,[E2401P026] PSICOLOGIA GIURIDICA,
[E4001N] SOCIOLOGIA,[E2001R027] ANTROPOLOGIA DELLA CONTEMPORANEITÀ,
[E4001N] SOCIOLOGIA,[A5810015] DIRITTO PENALE,
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4102B071] STATISTICA SPAZIALE E AMBIENTALE,30
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4102B020] EPIDEMIOLOGIA,30
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4101B026] DATA MINING,29.121951219512194
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4102B076] DATA SCIENCE E MODELLI STATISTICI PER IL TRATTAMENTO DEI DATI NON STRUTTURATI,28.5
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4102B063] STATISTICA I - COMPLEMENTI,28.5
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4102B079] ANALISI DEI DATI,28.4
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4102B066] DEMOGRAFIA,28.020833333333332
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E1803M058] LINGUA - FRANCESE,28
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4101B040] BASI DI DATI,27.516666666666666
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4101B041] STATISTICA COMPUTAZIONALE,27.38888888888889
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4101B018] ECONOMIA DEI MERCATI MONETARI E FINANZIARI,27.0625
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4102B073] ELEMENTI DI BIOSTATISTICA,27
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E3301M152] DIRITTO DEL LAVORO,27
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E3301M182] LINGUA-SPAGNOLO,26.75
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4101B013] MACROECONOMIA,26.6
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4101B021] ANALISI DI MERCATO,26.55263157894737
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4101B037] ANALISI STATISTICA MULTIVARIATA,26.227272727272727
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E1801M052] LINGUA - SPAGNOLO,26
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4101B014] STATISTICA ECONOMICA II,25.9811320754717
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4101B003] INFORMATICA,25.93103448275862
[E4101B] SCIENZE STATISTICHE ED ECONOMICHE,[E4101B006] CALCOLO DELLE PROBABILITÀ,25.642857142857142
